no,product_name,product_price,shop_location,shop_name,shop_rating,products_sold,product_url
1212,KAP MESIN MOTOR NISSAN ALMERA TAXI BLUEBIRD 2013 S/D 2020 BARU IMPORT,Rp1.750.000,Jakarta Barat,Dunia Motor Autoparts,N/A,1 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_Kpopyfo_jabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEH_UOHmFircYpq9z2Qfdi6sJFbm-0g9BRQR-j9fBjUstOo_Kpo_ypopK7bm-xQcri6i-0PVYB8cVsPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUsthopnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHsyNbs17H_nO6AjfH_KFo_yDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1u_uo8MHhZ3BRq3-W69ugHBu2_fBGqJOWZMBgqMHO3MjhqJNJu9PHuVVR_S2oPJYJqRPq1pCE_OzDQJN1u_oqqjVd_jzSq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGrMzc63hBz7gkgJo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NkqRu6uVVd_1zuoJY139xvzJJh_MBG6ZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-ag3hBPMVXyfuwrfo5rM1i6i7FbsnFHsnp6AeFopHFo_1FosjfHiFirI-2yfuwyMBjUsthHs1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sUd6Zda6_rFopnRH_1fo_nNbm-hP3ua8uYag3hay3N09RosQR-BUstFbsJaopy76_jNopjdopJNHsPY?page=12&is_search=1&pub_domain=0&keywords=handphone&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fduniawiperb%2Fkap-mesin-motor-nissan-almera-taxi-bluebird-2013-s-d-2020-baru-import%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&ob=23&t=desktop&dv=desktop&pub_id=0&src=search
1213,Iphone 13 128Gb/256Gb/512Gb Garansi Resmi IBOX/TAM,"Rp9,82jt - Rp12,5jt",Jakarta Pusat,Senjaya Selindo,5.0,2rb+ terjual,https://www.tokopedia.com/senz88/iphone-13-128gb-256gb-512gb-garansi-resmi-ibox-tam-128gb-fs-midnight?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
1214,Samsung Galaxy A05 4G 6/128 GB 4/128 GB 4/64GB Garansi Resmi,"Rp1,27jt - Rp1,99jt",Jakarta Pusat,Onestop Ponsel,5.0,500+ terjual,https://www.tokopedia.com/onestop-ponsel/samsung-galaxy-a05-4g-6-128-gb-4-128-gb-4-64gb-garansi-resmi-4-64gb-promo-16e93?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
1215,REDMI 12 8/128 GARANSI RESMI NO REPACK,Rp1.755.000,Surabaya,GBU+,5.0,70+ terjual,https://www.tokopedia.com/gbu1/redmi-12-8-128-garansi-resmi-no-repack?extParam=ivf%3Dfalse%26src%3Dsearch
1216,Xiaomi Poco X5 Pro 5G [6GB/128GB - 8GB/256GB] Resmi Xiaomi 15 Bulan,Rp3.673.000,Kab. Bekasi,Brandon Harvest,4.9,70+ terjual,https://www.tokopedia.com/emaju/xiaomi-poco-x5-pro-5g-6gb-128gb-8gb-256gb-resmi-xiaomi-15-bulan-yellow-6gb-128gb-1234d?extParam=ivf%3Dfalse%26src%3Dsearch
1217,Realme C53 NFC 6/128 GB Garansi Resmi,Rp1.750.000,Jakarta Pusat,Satria Baja Hitam Store,5.0,100+ terjual,https://www.tokopedia.com/satriabaja/realme-c53-nfc-6-128-gb-garansi-resmi-gold-bde70?extParam=ivf%3Dfalse%26src%3Dsearch
1218,xiaomi redmi A2 3/32gb garansi resmi,Rp995.000,Surabaya,Ning Cell,4.9,50+ terjual,https://www.tokopedia.com/ningcell-1/xiaomi-redmi-a2-3-32gb-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch
1219,Redmi 5 plus 4/64gb | redmi 5+ original second | Xiaomi Redmi | Mi,Rp700.000,Jakarta Pusat,yude cell official,5.0,28 terjual,https://www.tokopedia.com/yude-cell-official/redmi-5-plus-4-64gb-redmi-5-original-second-xiaomi-redmi-mi?extParam=ivf%3Dfalse%26src%3Dsearch
1220,iphone 14 pro ibox 128gb 256gb,Rp16.700.000,Jakarta Pusat,arfan flagship,5.0,23 terjual,https://www.tokopedia.com/arfanflagship/iphone-14-pro-ibox-128gb-256gb-256-gb-506a1?extParam=ivf%3Dfalse%26src%3Dsearch
1221,SAMSUNG GALAXY A15 8/128 SECOND MULUS FULLSET ACC LENGKAP ORIGINAL,Rp2.170.000,Jakarta Utara,Realphone Cellular,5.0,1 terjual,https://www.tokopedia.com/realphone08/samsung-galaxy-a15-8-128-second-mulus-fullset-acc-lengkap-original?extParam=ivf%3Dfalse%26src%3Dsearch
1222,Xiaomi Redmi 10 5G 6/128 GB Garansi Resmi,Rp2.999.000,Jakarta Pusat,PS.ONLINE OFFICIAL STORE,5.0,3rb+ terjual,https://www.tokopedia.com/psonlineofficialstore/xiaomi-redmi-10-5g-6-128-gb-garansi-resmi-grey-promo?extParam=ivf%3Dfalse%26src%3Dsearch
1223,iPhone 14 128GB 256GB 512GB Garansi Resmi iBox,Rp12.399.000,Bandung,iStorebdg,5.0,40+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_r7HAKOH_jNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEH_JDUMWB89P5rMzwq3ei6sUFop1Fo_yNopjDUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_uPbm-X9foxQMz2gcV7guYxgIHi6sJRHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHsyXHpjfH_nN6_ef6AJfHaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_1zoH1B2PfBiQ_BO3_-uq1Y2ZMxoQ122332sou22H3x6zVuR_VzzP7NE_9zvzcWR3BHF8jY1Qch6uV1p3M2C8JNJgfBHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZsCi3IKdy_oZgBBXZSgguOV2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32go1hkZ9B68jJp_uzo8jO1_92vzcPEZ3dFvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirMuDg9gxQMoB9RosQR-BUstFbsKOHs1NHpnd6_UpHpjdopUDUSCaq3oB9f-2gmUEoAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sH7HadRosr7o_KRHp17o_Habm-hP3ua8uYag3hay3N09RosQR-BUstFbsnRHseFo_1NoAyFo_rfHsrhwe?dv=desktop&management_type=1&page=12&is_search=1&pub_domain=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fistorebdg%2Fiphone-14-128gb-256gb-512gb-garansi-resmi-ibox-ibox-128gb-red%3FextParam%3Divf%253Dfalse%26src%3Dtopads&t=desktop&ob=23&src=search&pub_id=0&keywords=handphone&pub_unit=0
1224,Modular Hydraulic Valve NACHI OCY G03 A Y 51,Rp3.500.000,Tangerang,lumintu technik,N/A,N/A,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_edopjOHAUNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUE6AnFbm-FQRo2PcB5QiUEH_UDUMWB89P5rMzwq3ei6s1OHsjh6AHR6_UDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_xPbm-X9foxQMz2gcV7guYxgIHi6sJRHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstaosKXoAJOHprOopJp6_efo_yDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1Z9PozJVR_1zCP7OJe9PozJVR_1zVq1hAZSuiHsuk3Bo-ojBWz9BgQ122_S2DQ1h9z_C6uJV7_jzCH7ONHAzvuJ-D_Vzoo1Y9u_V6uczW_1zVHJYAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPACyHBy73uP6HJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_-vepeF_uzu8jNEu_oouJ7O_jzgH1N2Zsjibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUS-BQcufy3NsguYpyfYagZUEHmdho_yF6AjRoA1F6AHdosU7HiFirI-2yfuwyMBjUstdHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHsK7bseNHpnaoAj7H_UfopJDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAj7osyhHpn7osn76_URoAzY?pub_domain=0&management_type=2&pub_unit=0&page=12&dv=desktop&pub_id=0&keywords=handphone&is_search=1&ob=23&src=search&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Flumintutechnik%2Fmodular-hydraulic-valve-nachi-ocy-g03-a-y-51%3FextParam%3Divf%253Dfalse%26src%3Dtopads
1225,Apple iPhone 15 Plus 128GB 256GB 512GB Garansi Resmi iBox,Rp15.999.000,Bandung,iStorebdg,5.0,12 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnRHAJO6_URbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEH_HDUMWB89P5rMzwq3ei6seaopjOH_yaHs1DUMVDgaUEUMW79f-aQfVj9RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_uPbm-X9foxQMz2gcV7guYxgIHi6sJRHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHsrXHAUp6AHaHs1RH_UdoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_1zoH1B2PfBiQ_BO3_-uq1Y2ZMxoQ122332sou22H3x6zVuR_VzzP7NE_9zvzcWR3BHF8jY1Qch6uV1p3M2C8JNJgfBHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZsCi3IKdy_oZgBBXZSgguOV2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32go1hkypC6zcrF_M2g8JNE1_V6zVJpZ3dFvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirMuDg9gxQMoB9RosQR-BUstFbsKdHs1dHsed6_KdosnOHAeDUSCaq3oB9f-2gmUEoAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sH7HadOHAe7HsKRHA1FHp1foZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdFosUN6A1f6AUFHAHaHsK7oR7?src=search&pub_id=0&page=12&pub_unit=0&pub_domain=0&keywords=handphone&management_type=1&t=desktop&is_search=1&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fistorebdg%2Fapple-iphone-15-plus-128gb-256gb-512gb-garansi-resmi-ibox-ibox-128gb-yellow-9398c%3FextParam%3Divf%253Dfalse%26src%3Dtopads
1226,TARKETT ID Essential 2.0 Vinyl Plank Lantai 2mm,Rp849.000,Jakarta Barat,primaryhub,N/A,N/A,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jR6Anhop1fbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEopnFbm-FQRo2PcB5QiUEH_eDUMWB89P5rMzwq3ei6s1OHAjaosrd6_JDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_xPbm-X9foxQMz2gcV7guYxgIHi6sJRHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstaosUXo_JfosnpopHpos1F6mFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_uzV8JOk1_uvucDO_Oz0o1Y1qpuvucW2_JoGP3Uao32q17jfZ3OV8uBWZMB68MhW_VPVHJN1e9z6zJJp_9jFoJY1eMhHuJ7O_OPuH1N1gcOozJ1F_7o-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3O7HVKauszgu7dFZ3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-HjO2oAVouVja_1zoH7OE__-6uJJ7Z3dFvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-ag3hBPMVXyfuwrfo5rM1i6i7FbsnFoAHho_HNHpJdHs17oAefHaFirI-2yfuwyMBjUstRHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHsKFbsjfHAy7osefosJ7osjObm-hP3ua8uYag3hay3N09RosQR-BUstFbsJa6_JNo_UOHpnOH_yhoprawe?dv=desktop&page=12&ob=23&pub_unit=0&src=search&management_type=1&t=desktop&is_search=1&pub_domain=0&keywords=handphone&pub_id=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fprimaryhub%2Ftarkett-id-essential-2-0-vinyl-plank-lantai-2mm%3FextParam%3Divf%253Dfalse%26src%3Dtopads
1227,Apple iPhone 13 256GB Garansi Resmi TAM / iBox Indonesia,Rp12.899.000,Bandung,iStorebdg,5.0,17 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_HOHpyh6_U7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEH_1DUMWB89P5rMzwq3ei6srOHp17oAU7oaFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_rFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHaHmd7oAHN6_UFHpKOHpJhbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uozJ7hZ3BRq3-W69ugHBu2_fBGqJOWZMBgqMHO3MjhqJNJu9PHuVVR_S2oPJYJqRPq1pCE_OzDQJN1u_oqqjVd_jzSq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGHc-y8AxxHO-M33NGPBB913BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqBjF_c2o8JNE1_zozcoE_92Vo1Oku3BM1_7YUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6Ajp6_jpoA1NosUhHsHFoiFirI-2yfuwyMBjUst7HAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHpHObsJRo_edo_jdosraoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdFoAKaoAn7oAefo_1NosUOo_uY?dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fistorebdg%2Fapple-iphone-13-256gb-garansi-resmi-tam-ibox-indonesia-green%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=handphone&ob=23&management_type=1&src=search&is_search=1&page=12&t=desktop&pub_unit=0&pub_domain=0&pub_id=0
1228,Xiaomi Redmi 13C 6/128 GB Garansi Resmi,Rp1.480.000,Pekanbaru,DutaPonsel Official,4.8,30+ terjual,https://www.tokopedia.com/dutaponsel-pku/xiaomi-redmi-13c-6-128-gb-garansi-resmi-midnight-black-ec282?extParam=ivf%3Dfalse%26src%3Dsearch
1229,Xiaomi Redmi 13C 8GB/256GB Garansi Resmi Xiaomi Indonesia,Rp1.799.000,Medan,INTIKOM STORE,5.0,40+ terjual,https://www.tokopedia.com/intikomstore/xiaomi-redmi-13c-8gb-256gb-garansi-resmi-xiaomi-indonesia-glacier-white-e988e?extParam=ivf%3Dfalse%26src%3Dsearch
1230,Infinix Hot 40i 8/256GB 6.56 Inch Garansi Resmi,Rp1.680.000,Balikpapan,Andalas Cellular Bpn,5.0,80+ terjual,https://www.tokopedia.com/andalascellularb/infinix-hot-40i-8-256gb-6-56-inch-garansi-resmi-palm-blue-7fb16?extParam=ivf%3Dfalse%26src%3Dsearch
1231,Redmi Note 13 8/256 GB - Garansi Resmi Xiaomi Indonesia,"Rp2,66jt - Rp2,74jt",Jakarta Utara,Universe Store,5.0,30+ terjual,https://www.tokopedia.com/universestore/redmi-note-13-8-256-gb-garansi-resmi-xiaomi-indonesia-promo-0f14f?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
1232,Infinix Hot 30i 8/128 Ram 8gb Rom 128gb Garansi Resmi New,Rp1.510.000,Depok,L 10 Nel,4.9,250+ terjual,https://www.tokopedia.com/siupik/infinix-hot-30i-8-128-ram-8gb-rom-128gb-garansi-resmi-new-diamond-white-4524e?extParam=ivf%3Dfalse%26src%3Dsearch
1233,XIAOMI REDMI NOTE 13 5G 8/256 REDMI NOTE13 5G NFC 8/256 GARANSI RESMI,"Rp2,79jt - Rp3,29jt",Bekasi,Cuan Gadget.id,4.8,5 terjual,https://www.tokopedia.com/cuan-gadgetid/xiaomi-redmi-note-13-5g-8-256-redmi-note13-5g-nfc-8-256-garansi-resmi-black-4g-tanpa-bonus-0a599?extParam=ivf%3Dfalse%26src%3Dsearch
1234,Oppo A78 5G / LTE 8/256 GB Garansi Resmi Not Oppo A57 A77s A76 A17,"Rp2,72jt - Rp4,49jt",Jakarta Pusat,Distributor Ponsel,4.9,500+ terjual,https://www.tokopedia.com/distriponsel/oppo-a78-5g-lte-8-256-gb-garansi-resmi-not-oppo-a57-a77s-a76-a17-a78-4g-256-prmo-non-bundle-ba84e?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch
1235,XIAOMI POCO X6 PRO 5G NFC RAM 12/512GB GARANSI RESMI XIAOMI INDONESIA,Rp5.050.000,Jakarta Timur,05Cell,4.8,30+ terjual,https://www.tokopedia.com/05cell-1/xiaomi-poco-x6-pro-5g-nfc-ram-12-512gb-garansi-resmi-xiaomi-indonesia-abu-abu-b6738?extParam=ivf%3Dfalse%26src%3Dsearch
1236,redmi 12 8/128 garansi resmi Indonesia,"Rp1,73jt - Rp1,91jt",Kab. Wonosobo,RM_PHONE,5.0,80+ terjual,https://www.tokopedia.com/rmphone/redmi-12-8-128-garansi-resmi-indonesia-8-256-gb-4209a?extParam=ivf%3Dfalse%26src%3Dsearch
1237,Samsung Galxy M33 5G 6/128gb new segel grs resmi,Rp2.870.000,Jakarta Pusat,Bintang_cell222,5.0,3 terjual,https://www.tokopedia.com/bintangcell222/samsung-galxy-m33-5g-6-128gb-new-segel-grs-resmi?extParam=ivf%3Dfalse%26src%3Dsearch
